textSize, RT BruteForce, RT FSM, 	RT KMP, 	RT RabinKarp, RT Sunday
284200,	   3271300,	   1924700,	   2796900,	   26333800,	   1645500
284300,	   3105700,	   1913800,	   2710100,	   25226800,	   1522400
284400,	   3070100,	   1948700,	   2643700,	   26367300,	   1584600
284500,	   3035500,	   1875800,	   2727800,	   25293400,	   1519100
284600,	   3052600,	   1836600,	   2696600,	   25157000,	   1470800
284700,	   3215300,	   2027400,	   2917500,	   25243300,	   1481800
284800,	   3390300,	   1839000,	   2877000,	   25016100,	   1470400
284900,	   3032400,	   1839900,	   2877600,	   25719600,	   1474500
285000,	   3085400,	   1902700,	   2903400,	   26687000,	   1478900
285100,	   3301800,	   2686400,	   2827000,	   24899400,	   1929600
285200,	   3161100,	   1901100,	   2793500,	   25780900,	   1617500
285300,	   3272000,	   2046500,	   2897000,	   25612100,	   1529000
285400,	   3311900,	   2114200,	   2917900,	   25481400,	   1564700
285500,	   3074400,	   1843100,	   2762200,	   25457900,	   1507000
285600,	   3047500,	   1885500,	   2744600,	   26241000,	   1483500
285700,	   3076100,	   1924500,	   3481200,	   25297000,	   1545300
285800,	   3592300,	   2197800,	   3069600,	   31854300,	   1880000
285900,	   4139900,	   2340200,	   2887000,	   26712300,	   1677400
286000,	   3281900,	   1987500,	   3029900,	   27139200,	   1532200
286100,	   3534800,	   2245600,	   3848600,	   25058000,	   1484700
286200,	   4017900,	   1860500,	   2809900,	   27721800,	   1554000
286300,	   3320200,	   2118100,	   2995800,	   26310900,	   1521100
286400,	   3153600,	   2352600,	   3244600,	   25479900,	   1729000
286500,	   3096100,	   1863000,	   3026700,	   25323300,	   1506800
286600,	   3068700,	   1918800,	   2800300,	   25258500,	   1492100
286700,	   3198500,	   2005700,	   2995100,	   24718400,	   1519200
286800,	   3286100,	   1858100,	   2798100,	   26879700,	   1682300
286900,	   3101900,	   1873800,	   2766200,	   25218600,	   1483000
287000,	   3117000,	   1958800,	   2941300,	   25566700,	   1575000
287100,	   3468500,	   2041400,	   2935900,	   25897300,	   1520000
287200,	   3338500,	   2070800,	   2945000,	   26462200,	   1570800
287300,	   3343400,	   2063400,	   2995900,	   26052700,	   1489500
287400,	   3461300,	   1988400,	   2779100,	   27560300,	   1603200
287500,	   3403400,	   2122300,	   3022000,	   28127700,	   1545000
287600,	   3138600,	   1859800,	   2702600,	   26400300,	   1668800
287700,	   3837900,	   1998600,	   3059300,	   27637900,	   1492200
287800,	   3071000,	   2175900,	   2786200,	   24836300,	   1554800
287900,	   3505100,	   2004700,	   2813300,	   25509700,	   1487100
288000,	   3228000,	   1897300,	   2788000,	   28141800,	   1550500
288100,	   3517900,	   2091800,	   2944500,	   26502300,	   1606500
288200,	   3379600,	   2055700,	   3012100,	   26612800,	   1563100
288300,	   3344400,	   2061500,	   3274900,	   26169900,	   1586400
288400,	   3859200,	   2865400,	   3005200,	   27013500,	   1631800
288500,	   3586900,	   2167900,	   3322100,	   27481800,	   1533400
288600,	   3751000,	   2068700,	   2899600,	   28627800,	   1622800
288700,	   3454900,	   2098600,	   3059800,	   27398800,	   1617200
288800,	   3447900,	   2170500,	   2958400,	   26788400,	   1794600
288900,	   3225900,	   1938700,	   2786300,	   27249200,	   1638900
289000,	   3487200,	   2117000,	   3103000,	   27769900,	   1695100
289100,	   3522500,	   2367300,	   3119300,	   28026400,	   1737900
289200,	   3263900,	   2020000,	   2797300,	   29805100,	   1621500
289300,	   3498900,	   1924700,	   2673600,	   25950600,	   1500200
289400,	   3084500,	   1871500,	   2843300,	   25714800,	   1514700
289500,	   3194500,	   2090600,	   2885600,	   25117300,	   1575100
289600,	   3222300,	   2032900,	   2878700,	   26103000,	   1604600
289700,	   3354300,	   2053900,	   3081700,	   26417300,	   1646300
289800,	   3381400,	   2119800,	   3060900,	   28580100,	   1562000
289900,	   3102600,	   1872900,	   2797800,	   25744100,	   1557400
290000,	   3377300,	   2071000,	   3004400,	   26109300,	   1536400
290100,	   3357700,	   2471100,	   2982600,	   27103600,	   1735400
290200,	   3438300,	   2106200,	   3076200,	   26768300,	   1579300
290300,	   3358800,	   2123700,	   3033500,	   26418200,	   1853000
290400,	   3415400,	   2100900,	   2968000,	   28351000,	   1508600
290500,	   3135900,	   1974000,	   3196600,	   25520500,	   1513800
290600,	   3789100,	   1881100,	   2853100,	   25440500,	   1619600
290700,	   3128600,	   1877900,	   2775200,	   26508000,	   1538100
290800,	   3499600,	   2457900,	   2935800,	   25797500,	   1677400
290900,	   3254600,	   1955400,	   2813200,	   25566900,	   1514100
291000,	   3095100,	   1933200,	   2768500,	   28166300,	   1625000
291100,	   3680000,	   2182800,	   3087000,	   26805700,	   1630600
291200,	   3496800,	   2125000,	   3023400,	   27927200,	   1613500
291300,	   3444200,	   2396000,	   3033400,	   27043800,	   1596900
291400,	   3403200,	   2167000,	   2988900,	   26710300,	   1627000
291500,	   3441300,	   2125000,	   3057600,	   26749400,	   1979000
291600,	   3453600,	   2077700,	   3112100,	   28240300,	   1509700
291700,	   3143100,	   1887300,	   3205100,	   25512900,	   1507300
291800,	   3404500,	   1886200,	   2861800,	   26705500,	   1590500
291900,	   3184800,	   2058200,	   2978200,	   25966700,	   1509200
292000,	   3166200,	   2083600,	   2836500,	   25432800,	   1537300
292100,	   3515500,	   1886700,	   2747200,	   25631600,	   1663000
292200,	   3157000,	   1933600,	   2791200,	   26385600,	   1527800
292300,	   3247400,	   2255800,	   2913100,	   25823400,	   1518400
292400,	   3494500,	   1886600,	   2717600,	   25885300,	   1511000
292500,	   3121200,	   2002600,	   2809300,	   25710300,	   1603200
292600,	   3189800,	   1983800,	   3085800,	   25825200,	   1553200
292700,	   3353000,	   2052000,	   2979000,	   26409600,	   1644800
292800,	   3462100,	   2130700,	   3052000,	   27744700,	   1670400
292900,	   3459600,	   2145000,	   3007200,	   26281100,	   1805300
293000,	   3337900,	   1965700,	   2868200,	   26439300,	   1571800
293100,	   3231000,	   1974300,	   3075800,	   26120800,	   1590000
293200,	   3375200,	   2146200,	   2798200,	   26043200,	   1594700
293300,	   3569700,	   2104200,	   3094700,	   27087900,	   1557100
293400,	   3390500,	   2109800,	   3165500,	   27028000,	   2104400
293500,	   3121800,	   1924500,	   2725800,	   26112000,	   1597900
293600,	   3246000,	   1973300,	   3277600,	   29209600,	   1623100
293700,	   3303400,	   2140400,	   3062000,	   26538300,	   1675700
293800,	   3357700,	   2103900,	   3076900,	   27059000,	   1657400
293900,	   3521800,	   2096600,	   3021900,	   26969800,	   1675500
294000,	   3414200,	   2096400,	   3069000,	   26521100,	   1599200
294100,	   3331400,	   2187400,	   2888500,	   25905000,	   2218300
294200,	   3131100,	   1943700,	   2842300,	   26379200,	   1521500
294300,	   3163400,	   1950800,	   2870000,	   26176200,	   1551800
294400,	   3267700,	   1928600,	   2774900,	   26082600,	   1523800
294500,	   3212900,	   1980700,	   2978800,	   25560000,	   1567000
294600,	   3346800,	   2066800,	   2949200,	   26624300,	   1618600
294700,	   3740600,	   1902300,	   2855300,	   25916000,	   1939300
294800,	   3303800,	   1928100,	   2828800,	   26132500,	   1523900
294900,	   3142400,	   1909300,	   2844500,	   25849400,	   1527600
295000,	   3430700,	   2148400,	   2897700,	   26460900,	   1562800
295100,	   3349400,	   2117000,	   3027400,	   27212000,	   1662100
295200,	   3402100,	   2384200,	   3119900,	   26271500,	   2000500
295300,	   3184000,	   1905400,	   2863900,	   25839100,	   1529700
295400,	   3145100,	   2198800,	   2793900,	   26314400,	   1551300
295500,	   3338100,	   2076300,	   3035200,	   26529300,	   1561100
295600,	   3233000,	   1905100,	   2920800,	   25998400,	   1560300
295700,	   3351900,	   2140900,	   3041000,	   26462700,	   1662000
295800,	   3599700,	   2186500,	   3064400,	   26873000,	   1674200
295900,	   3188600,	   1911200,	   2781200,	   28166700,	   1750100
296000,	   3554500,	   2191200,	   3204300,	   27582600,	   1651600
296100,	   3505000,	   2112500,	   3073900,	   27322600,	   1652400
296200,	   3508600,	   2386700,	   2855500,	   25800800,	   2161800
296300,	   3198600,	   1977100,	   2855500,	   25956300,	   1530400
296400,	   3362400,	   2030700,	   3080600,	   27056200,	   1584800
296500,	   3593000,	   1909600,	   2877300,	   26120700,	   1569200
296600,	   3401800,	   2212000,	   2977100,	   26567400,	   1672900
296700,	   3479000,	   2063800,	   3021200,	   28755900,	   1636600
296800,	   3242600,	   1937100,	   2876900,	   26011900,	   1534100
296900,	   3259300,	   1976900,	   2862600,	   26164900,	   1580400
297000,	   3566300,	   2092200,	   2939800,	   26225700,	   1591000
297100,	   3162800,	   2136900,	   2903800,	   26515400,	   1539100
297200,	   3490400,	   2015500,	   2979100,	   26538700,	   1653300
297300,	   3460400,	   2124700,	   3076200,	   28020000,	   1555900
297400,	   3166200,	   1926600,	   3318600,	   26478300,	   1548200
297500,	   3425700,	   2017300,	   3178000,	   26104300,	   1594600
297600,	   3418100,	   2119700,	   2997200,	   26550800,	   1631200
297700,	   3257600,	   2133300,	   2888100,	   26236200,	   1636900
297800,	   3256800,	   1926900,	   2853400,	   26719900,	   1548200
297900,	   3171100,	   1988900,	   2873500,	   26754300,	   1601000
298000,	   3318500,	   2220400,	   2918600,	   26091600,	   1539200
298100,	   3256100,	   2232000,	   2884000,	   26220400,	   1543000
298200,	   3265300,	   2021000,	   2958500,	   26416300,	   1589200
298300,	   3264400,	   1925100,	   2813200,	   26674400,	   1543900
298400,	   3254200,	   2384400,	   2936600,	   26394400,	   1540100
298500,	   3187800,	   1969300,	   3005900,	   26197100,	   1785100
298600,	   3604000,	   1930000,	   2954900,	   26285100,	   1554500
298700,	   3217400,	   2003600,	   2776400,	   26315600,	   1628100
298800,	   3273100,	   2213200,	   2813900,	   26521800,	   1569900
298900,	   3359500,	   2051700,	   2988000,	   26185300,	   1546400
299000,	   3240300,	   2048200,	   3117700,	   26371300,	   1625500
299100,	   3530500,	   2153300,	   3065800,	   27663000,	   1666600
299200,	   3490800,	   2133100,	   3067300,	   26485700,	   1936300
299300,	   3506500,	   1932400,	   2783400,	   26361300,	   1549500
299400,	   3201400,	   1934800,	   2897900,	   29743100,	   1701400
299500,	   3452000,	   2112100,	   3286000,	   28988600,	   1703000
299600,	   3589600,	   2107500,	   3155300,	   28614700,	   1687800
299700,	   4512100,	   2870000,	   3242600,	   28224100,	   1698700
299800,	   3611500,	   2240700,	   3365700,	   26294000,	   1739500
299900,	   3828300,	   2032700,	   2970500,	   27532900,	   1649000
300000,	   3507100,	   2873000,	   3019100,	   27087700,	   1555900
300100,	   3464300,	   2067200,	   3013800,	   26234800,	   1552800
300200,	   3265400,	   1978900,	   2963800,	   26722800,	   1639900
300300,	   3279400,	   2522000,	   2907100,	   26130900,	   1991800
300400,	   3260100,	   2103900,	   2970100,	   26084600,	   1558700
300500,	   3317400,	   2111600,	   3034600,	   26076000,	   1554600
300600,	   3727700,	   2005100,	   3020900,	   27170200,	   1558900
300700,	   3419300,	   2163500,	   3068200,	   26446100,	   1646000
300800,	   3421200,	   2179300,	   3021200,	   26773000,	   1850000
300900,	   3459400,	   2100300,	   3092200,	   27490600,	   1597900
301000,	   3520800,	   2144300,	   3527300,	   27382500,	   2107500
301100,	   3466100,	   2162000,	   3210700,	   28045400,	   1674300
301200,	   3603200,	   2189600,	   3131500,	   26869000,	   1988000
301300,	   3260200,	   1961600,	   2867100,	   26560500,	   1803900
301400,	   3363100,	   2075500,	   3166900,	   26543500,	   1555200
301500,	   3733300,	   2035000,	   2983000,	   27002400,	   1619000
301600,	   3487200,	   2154800,	   3090300,	   27550600,	   1669100
301700,	   3837600,	   2448500,	   3500600,	   31310800,	   1781900
301800,	   3752200,	   2322800,	   3523700,	   30985100,	   1801100
301900,	   3694400,	   2274200,	   3460400,	   31089600,	   1835900
302000,	   3896900,	   2236500,	   3217500,	   32048400,	   1679000
302100,	   3339000,	   2098200,	   3271800,	   26588100,	   1933400
302200,	   3485700,	   1995600,	   2950300,	   26651500,	   1670400
302300,	   3391400,	   2129700,	   3147500,	   26846000,	   1608200
302400,	   3695200,	   2105600,	   2990000,	   27685900,	   1639300
302500,	   3512300,	   2103200,	   3096000,	   36422700,	   1891000
302600,	   3674000,	   2251300,	   4235200,	   43583500,	   3452700
302700,	   4764200,	   2784500,	   3631200,	   32449400,	   1871300
302800,	   4342500,	   2492900,	   3542600,	   30095300,	   1707700
302900,	   3474000,	   2108100,	   3249200,	   27326800,	   1847800
303000,	   3543500,	   2225000,	   3164600,	   27161500,	   1697700
303100,	   3300000,	   2328800,	   3098100,	   26655600,	   1692600
303200,	   3571100,	   2104700,	   3008000,	   26905700,	   1674300
303300,	   3429800,	   2118300,	   3035500,	   26608000,	   1608100
303400,	   3496200,	   2054900,	   2897500,	   26660100,	   1566900
303500,	   3315200,	   2060400,	   3203400,	   27415100,	   1661700
303600,	   3580900,	   2244400,	   3174400,	   27324700,	   1574000
303700,	   3259600,	   2021700,	   2993900,	   28774100,	   1799400
303800,	   3654400,	   2283400,	   3606200,	   30230700,	   1883800
303900,	   4180000,	   2526500,	   3636700,	   34262000,	   1930700
304000,	   4131400,	   2548300,	   3723300,	   33353100,	   1939300
304100,	   4109300,	   2539800,	   3769900,	   31611800,	   2105700
304200,	   3679300,	   2244300,	   3250200,	   27897000,	   1687100
304300,	   3399800,	   2118800,	   3259000,	   26878500,	   1581200
304400,	   3878700,	   2123600,	   2961700,	   27426500,	   1746600
304500,	   3353300,	   2060200,	   3214100,	   28859000,	   1625700
304600,	   3410200,	   2144700,	   3121900,	   27525000,	   1574800
304700,	   3242700,	   2001900,	   3188300,	   26545400,	   1612600
304800,	   3453800,	   1968300,	   2976900,	   27414900,	   1573400
304900,	   3400400,	   1979200,	   2822500,	   27516400,	   1610900
305000,	   3362000,	   2257300,	   2873500,	   26916700,	   1638200
305100,	   3578000,	   2174800,	   3264600,	   28521800,	   1799300
305200,	   3670800,	   2185500,	   3242800,	   31115700,	   1790600
305300,	   3683500,	   2332800,	   3916300,	   32927900,	   1834800
305400,	   3738100,	   2317100,	   3488700,	   33174600,	   1905100
305500,	   3901800,	   2260200,	   3384000,	   32475800,	   1859100
305600,	   4333500,	   2187200,	   3109300,	   28141300,	   1602000
305700,	   3513000,	   2116900,	   3566400,	   26874400,	   1719300
305800,	   3298200,	   2000100,	   3018700,	   26476500,	   1682700
305900,	   3566500,	   2151500,	   3289100,	   27926100,	   1707200
306000,	   3546100,	   2213000,	   2958700,	   27126200,	   1679000
306100,	   3387300,	   1979200,	   2966000,	   27537000,	   1621100
306200,	   3587600,	   2272600,	   3110600,	   27527300,	   1586700
306300,	   3350600,	   2127500,	   3264600,	   27556800,	   1662700
306400,	   3615700,	   2224500,	   3155600,	   28173400,	   1710400
306500,	   3591700,	   2186600,	   3339800,	   26902800,	   1595800
306600,	   5037300,	   2106700,	   2976500,	   27359300,	   1589000
306700,	   3347400,	   2080100,	   2964800,	   27280300,	   1775500
306800,	   3539700,	   2024600,	   2946200,	   27080600,	   1587500
306900,	   3318700,	   2133700,	   3098700,	   27400700,	   1644300
307000,	   3286900,	   2081100,	   3013000,	   26801300,	   1630800
307100,	   3352000,	   2180500,	   2921400,	   31520400,	   1838300
307200,	   3952200,	   2408500,	   3585300,	   31889600,	   1823800
307300,	   3888400,	   3133200,	   6462600,	   34185000,	   1825100
307400,	   4132600,	   2456800,	   3306600,	   35666100,	   1635900
307500,	   3515800,	   2670500,	   3128300,	   27537400,	   1641700
307600,	   3294100,	   2030600,	   3007200,	   27550500,	   1640700
307700,	   3460100,	   2170900,	   3119200,	   27484000,	   1680200
307800,	   3286700,	   2070300,	   3395200,	   27608500,	   1588700
307900,	   3537400,	   2275100,	   3020800,	   26721600,	   2082300
308000,	   3610000,	   2142800,	   3215800,	   28584000,	   1597500
308100,	   3357600,	   2180400,	   2981900,	   27574900,	   1671000
308200,	   3593100,	   2211500,	   3212800,	   28254200,	   1769700
308300,	   3574000,	   2322100,	   3120000,	   27423900,	   1721800
308400,	   3281500,	   2012000,	   2893600,	   27502900,	   1677800
308500,	   3284800,	   2154600,	   3423600,	   27182900,	   1597500
308600,	   3560700,	   2145100,	   3058000,	   28782600,	   1669700
308700,	   3404400,	   3277900,	   2873200,	   28798300,	   1596000
308800,	   3455900,	   2122300,	   3172600,	   27372200,	   1592100
308900,	   3652500,	   2064900,	   2952400,	   31836900,	   2579500
309000,	   4283600,	   2596400,	   3742800,	   30678700,	   1763800
309100,	   3543100,	   2160800,	   3419100,	   40941000,	   2230800
309200,	   5292100,	   4198200,	   5323100,	   40439200,	   3244100
309300,	   5992000,	   3538600,	   4220600,	   36855100,	   2088600
309400,	   4256200,	   2605500,	   3652400,	   35042500,	   1943900
309500,	   4207000,	   2310300,	   3194000,	   29372500,	   1807800
309600,	   4813200,	   3172100,	   3139200,	   29877800,	   1836600
309700,	   3896100,	   2492100,	   3561500,	   30891600,	   1830800
309800,	   3602200,	   2189800,	   3463300,	   29330100,	   2061200
309900,	   3463700,	   2091100,	   3058900,	   33959300,	   3058800
310000,	   3899400,	   2379300,	   3705300,	   32490600,	   1811500
310100,	   5554900,	   3299400,	   3368000,	   31153400,	   1808700
310200,	   4019000,	   2315600,	   3350400,	   33130600,	   1900600
310300,	   3765200,	   2563600,	   3316900,	   32127700,	   2885600
310400,	   5657800,	   2633800,	   3245600,	   28829500,	   1729300
310500,	   3745900,	   2230200,	   3259100,	   30502600,	   1744700
310600,	   3723200,	   2199700,	   3192500,	   29539500,	   1745900
310700,	   3743200,	   2185200,	   3337500,	   31609700,	   1841200
310800,	   3972700,	   2576200,	   3519500,	   40545700,	   1868100
310900,	   3838900,	   2342000,	   3557200,	   29727200,	   1851600
311000,	   3731800,	   2267500,	   3342700,	   31791400,	   1736900
311100,	   4051200,	   2245600,	   3354100,	   36530100,	   1980000
311200,	   4531400,	   2359500,	   3496000,	   36210400,	   1827500
311300,	   4143800,	   2166500,	   3173900,	   44762500,	   2084500
311400,	   4355300,	   2654600,	   3969800,	   54379500,	   2136700
311500,	   4791100,	   2648100,	   6563500,	   45889200,	   3218700
311600,	   5388100,	   3511600,	   4414200,	   34490100,	   2380700
311700,	   3986800,	   2468400,	   3320400,	   35699400,	   3067200
311800,	   4509500,	   2449200,	   3485600,	   34471900,	   1872900
311900,	   3829100,	   2286600,	   3423900,	   31236900,	   2181600
312000,	   4278400,	   2525300,	   3624100,	   30761300,	   1832400
312100,	   3946200,	   3705700,	   5897200,	   36333300,	   2114800
312200,	   4009000,	   2234800,	   3322400,	   30450500,	   1835700
312300,	   3954800,	   2473800,	   3582900,	   31981300,	   1889800
312400,	   3985900,	   2350400,	   3777200,	   31328000,	   1837200
312500,	   3890200,	   2422800,	   3885900,	   30962000,	   2155000
312600,	   3584300,	   2200700,	   3178100,	   29867700,	   1746300
312700,	   3839600,	   2366900,	   3424400,	   30347700,	   1819800
312800,	   3917800,	   2464000,	   3751100,	   31128900,	   1939200
312900,	   3881400,	   2391000,	   3630000,	   31116900,	   1866700
313000,	   3860000,	   2418800,	   3589600,	   31203900,	   1828000
313100,	   3993300,	   2481800,	   3858000,	   31476600,	   1843000
313200,	   4009300,	   2460100,	   3556000,	   30759400,	   1788800
313300,	   4140900,	   2433200,	   3570400,	   32240900,	   1968700
313400,	   4102800,	   2667600,	   3600500,	   36030200,	   1750600
313500,	   3717400,	   2217000,	   3197100,	   29922900,	   1844800
313600,	   3946600,	   2486400,	   4043700,	   29699600,	   1854300
313700,	   3630000,	   2231200,	   3310500,	   29529400,	   1796100
313800,	   3624800,	   2761100,	   5118300,	   33797000,	   1879600
313900,	   3803900,	   2367000,	   3203100,	   30932400,	   1873000
314000,	   4022500,	   2504500,	   3728700,	   31859800,	   2138700
314100,	   3994500,	   2460400,	   3653500,	   36492800,	   1905700
314200,	   4007900,	   2434500,	   3774500,	   31596300,	   1923100
314300,	   4023900,	   2476500,	   3665800,	   37664400,	   3109900
314400,	   4123400,	   2398600,	   3321000,	   30525100,	   2087800
314500,	   3619000,	   2186500,	   3297800,	   30352300,	   1797200
314600,	   3692400,	   2309400,	   3342000,	   31518000,	   1905200
314700,	   3979600,	   2730100,	   3718600,	   37232900,	   1732300
314800,	   3401000,	   2078000,	   3146500,	   28044500,	   1726700
314900,	   3579700,	   2187800,	   3231000,	   31367200,	   1734900
315000,	   3799900,	   2122200,	   3061500,	   30393600,	   1804800
315100,	   3874700,	   2453500,	   3601800,	   31185400,	   3000500
315200,	   6483400,	   3240600,	   3965600,	   30331400,	   1780200
315300,	   3854200,	   2249400,	   3262000,	   29850400,	   1874300
315400,	   3757200,	   2286800,	   3279400,	   32666000,	   1807400
315500,	   3771100,	   2348800,	   3420700,	   31279200,	   1832600
315600,	   3810400,	   2432400,	   3431600,	   30929500,	   1924200
315700,	   3807500,	   2196400,	   3286100,	   30960300,	   1795800
315800,	   3813800,	   2558100,	   3168800,	   30100800,	   1741200
315900,	   3679900,	   2272000,	   3239400,	   32629500,	   1785300
316000,	   3835500,	   2463100,	   3513200,	   30579200,	   1729700
316100,	   3811100,	   2226400,	   3212400,	   31815100,	   2132700
316200,	   3877300,	   2475000,	   3504400,	   31462900,	   1767000
316300,	   3634300,	   2272400,	   3212600,	   30510800,	   1919900
316400,	   4127400,	   2527900,	   3633600,	   33226100,	   1768900
316500,	   3702700,	   2284200,	   3115600,	   30820600,	   1764500
316600,	   3935300,	   2471000,	   3528900,	   31597000,	   1796000
316700,	   3981100,	   2210100,	   3165600,	   30322000,	   1845300
316800,	   3830800,	   2305100,	   3442900,	   31298500,	   1910100
316900,	   4011300,	   2802300,	   3683000,	   33876800,	   1918500
317000,	   4158400,	   2546700,	   3709700,	   32219500,	   1923700
317100,	   4072100,	   2457200,	   4120800,	   32027700,	   1875700
317200,	   3950600,	   2458600,	   3714200,	   30363700,	   1760100
317300,	   3794600,	   2352700,	   3475700,	   31383400,	   1911600
317400,	   4398300,	   2516700,	   3746500,	   34124600,	   1935100
317500,	   4248100,	   2532800,	   3241400,	   35144300,	   1776000
317600,	   3809800,	   2348400,	   3235400,	   31199200,	   1821900
317700,	   3646300,	   2367200,	   3320600,	   30574700,	   1869200
317800,	   3523400,	   2232400,	   3222400,	   30985400,	   2140900
317900,	   4487200,	   2585700,	   3667500,	   34252900,	   1970500
318000,	   4274200,	   2509300,	   3757000,	   35901600,	   1798900
318100,	   4177500,	   3608600,	   5321600,	   31648700,	   1797000
318200,	   3723800,	   2483200,	   3552500,	   31124900,	   1702600
318300,	   3626500,	   2249100,	   3329100,	   30271400,	   1978300
318400,	   3833700,	   2313500,	   4007000,	   39759500,	   1810100
318500,	   3595200,	   2180600,	   3228100,	   29917200,	   1735700
318600,	   3747600,	   2224900,	   3322100,	   31511100,	   1758100
318700,	   3667400,	   2307600,	   3354200,	   39026900,	   1991500
318800,	   4285000,	   2380600,	   3532900,	   30770200,	   1880500
318900,	   3814900,	   2947800,	   3726900,	   35163800,	   1835100
319000,	   3728700,	   2518600,	   3586400,	   32763800,	   1939700
319100,	   4225700,	   2616200,	   3773300,	   32641700,	   1876500
319200,	   4059500,	   2472000,	   3996800,	   31200800,	   1777500
319300,	   3790500,	   2473000,	   3220500,	   30744800,	   1696300
319400,	   3611800,	   2716500,	   3230900,	   32023600,	   2644600
319500,	   3732600,	   2364700,	   3283800,	   30535600,	   1785300
319600,	   3881100,	   2416800,	   3636400,	   30300200,	   1804100
319700,	   5649700,	   3525000,	   4411300,	   32567900,	   2582200
319800,	   3739000,	   2573900,	   3231800,	   30785700,	   1862400
319900,	   4034300,	   2301100,	   3292700,	   31288200,	   1856700
320000,	   3796500,	   2351600,	   3288700,	   29008900,	   1695200
320100,	   3417200,	   2061700,	   3095600,	   28672900,	   1741800
320200,	   3968800,	   2275300,	   3368300,	   28833800,	   1699700
320300,	   3411400,	   2153000,	   3694100,	   28225200,	   1863000
320400,	   3746600,	   3134000,	   3355600,	   30699200,	   1787200
320500,	   3809400,	   2282000,	   3431900,	   28854900,	   1660500
320600,	   3531000,	   2246400,	   3283900,	   28670600,	   2210300
320700,	   3815100,	   2291700,	   3462300,	   31066000,	   1688400
320800,	   3739300,	   2254500,	   3299500,	   28245900,	   1663500
320900,	   3818100,	   2246900,	   3449500,	   30939600,	   1813300
321000,	   3895200,	   2386800,	   3552600,	   30150300,	   1798000
321100,	   3858000,	   2350000,	   3470800,	   29970200,	   1795300
321200,	   3861600,	   2593100,	   3391800,	   30259800,	   2184500
321300,	   3625800,	   2165300,	   3414600,	   29657100,	   1984300
321400,	   3787200,	   2317800,	   3464200,	   31382700,	   1892300
321500,	   4201100,	   2367700,	   3366700,	   30438700,	   1837000
321600,	   3859500,	   2615800,	   3156800,	   28248800,	   1799100
321700,	   3783000,	   2348300,	   3304200,	   29540800,	   1827300
321800,	   4066800,	   2377100,	   3397000,	   29313200,	   1754700
321900,	   3651000,	   2244200,	   3528500,	   30311600,	   1807100
322000,	   3818300,	   2333200,	   3412900,	   30003300,	   1808700
322100,	   3908800,	   2550300,	   3399200,	   29629100,	   1670900
322200,	   3422100,	   2150900,	   3469000,	   28663800,	   1680400
322300,	   3535500,	   2349400,	   3274200,	   29099200,	   1821700
322400,	   4371500,	   2163400,	   3117100,	   29843600,	   1666300
322500,	   3444800,	   2122000,	   3599600,	   28258500,	   1676200
322600,	   3634400,	   2230700,	   3157600,	   28652600,	   1714400
322700,	   3571800,	   2469200,	   3145900,	   28948200,	   1668600
322800,	   3579700,	   2446900,	   3118300,	   29155000,	   1797900
322900,	   3689100,	   2133200,	   3131600,	   30066400,	   1822800
323000,	   3449300,	   2118300,	   3547100,	   28449100,	   1854300
323100,	   3870300,	   2293500,	   3318100,	   29775300,	   1802600
323200,	   4227200,	   2279400,	   3295800,	   29372900,	   1813100
323300,	   3683500,	   2195300,	   3577400,	   31575800,	   1765700
323400,	   3633000,	   2284000,	   3654700,	   32525600,	   1725400
323500,	   3453700,	   2090600,	   3083500,	   29250900,	   1677500
323600,	   3462000,	   2183500,	   3308400,	   29230000,	   1758700
323700,	   3780100,	   2336400,	   3359900,	   30631000,	   2242900
323800,	   3537900,	   2171400,	   3188900,	   28331500,	   1727900
323900,	   3650000,	   2893500,	   3090700,	   30924000,	   1807900
324000,	   3920200,	   2371900,	   3816400,	   30790000,	   1810700
324100,	   4088800,	   2618300,	   3575200,	   30556700,	   1861300
324200,	   4096000,	   2543600,	   3368200,	   29458500,	   1803200
324300,	   3867200,	   2440100,	   3416500,	   30109200,	   1849300
324400,	   3864600,	   2390200,	   5107400,	   32652200,	   1793100
324500,	   3711400,	   2254500,	   3721600,	   30041800,	   1790100
324600,	   3909800,	   2400600,	   3508200,	   30193000,	   1811200
324700,	   4010700,	   2472700,	   3556700,	   30784500,	   1854400
324800,	   4169800,	   2377500,	   3246800,	   29671500,	   1767300
324900,	   3648800,	   2318900,	   3342700,	   29932100,	   1873100
325000,	   3619700,	   2247500,	   3314600,	   28655400,	   1723100
325100,	   3655100,	   2303800,	   3291400,	   29575400,	   1685200
325200,	   3629400,	   2395100,	   4012200,	   31729000,	   1683500
325300,	   3469200,	   2133500,	   3144200,	   28746800,	   1772000
325400,	   3964400,	   2442400,	   3448000,	   30495000,	   1785100
325500,	   3661400,	   2258600,	   3318500,	   30489400,	   1685900
325600,	   3503000,	   2100500,	   3181500,	   28516600,	   1684900
325700,	   3758700,	   2310200,	   3307200,	   28930800,	   1726500
325800,	   3814900,	   2259200,	   3308000,	   29872500,	   1850600
325900,	   3683200,	   2102400,	   3152000,	   30261100,	   1738400
326000,	   3623200,	   2556000,	   3232100,	   30349600,	   1778600
326100,	   3521200,	   2158000,	   3694200,	   28632700,	   2355300
326200,	   3699700,	   2103100,	   3183600,	   28743200,	   1702500
326300,	   3600000,	   2470800,	   3366400,	   30776600,	   1856600
