textSize, RT BruteForce, RT FSM, 	RT KMP, 	RT RabinKarp, RT Sunday
238800,	   2906100,	   1693200,	   2565300,	   4562500,	   1360700
238900,	   2904800,	   1562000,	   2407000,	   5171300,	   1278100
239000,	   2871100,	   1629900,	   2595100,	   4760200,	   1283300
239100,	   2946400,	   1573400,	   2500200,	   4773500,	   1393400
239200,	   2891600,	   1562600,	   2560000,	   4805300,	   1278300
239300,	   3229700,	   1563400,	   2543000,	   4682300,	   1278200
239400,	   2914000,	   1626300,	   2561700,	   4658300,	   1279800
239500,	   3142600,	   1564300,	   2713900,	   4768900,	   1279300
239600,	   2840300,	   1596100,	   2726000,	   4930500,	   1281800
239700,	   3018200,	   1579100,	   2417600,	   5140800,	   1284800
239800,	   2842000,	   1614600,	   2550400,	   4743000,	   1450300
239900,	   2844700,	   1654800,	   2422900,	   4847300,	   1281400
240000,	   3339600,	   1713900,	   2430100,	   4658900,	   1319400
240100,	   3061500,	   1661100,	   2494900,	   4713200,	   1281500
240200,	   2844100,	   1641000,	   2627400,	   5059100,	   1317400
240300,	   3064700,	   1603900,	   2359600,	   4913900,	   1357500
240400,	   2850100,	   1612800,	   2705400,	   4658400,	   1507800
240500,	   3273400,	   1658600,	   2436300,	   4822500,	   1285800
240600,	   3003700,	   1891700,	   2438700,	   4664400,	   1464900
240700,	   3145300,	   1679600,	   2523500,	   4720200,	   1321300
240800,	   2954700,	   1682800,	   2670700,	   4759200,	   1381800
240900,	   2854600,	   1638200,	   2468400,	   5287200,	   1369600
241000,	   3088000,	   1761900,	   2537700,	   4958200,	   1288900
241100,	   2963600,	   1575900,	   2472000,	   5210800,	   1287900
241200,	   3027900,	   1576200,	   2450000,	   4976700,	   1378300
241300,	   2863800,	   1643200,	   2657500,	   4748100,	   1290600
241400,	   3333800,	   1576700,	   2452600,	   4841000,	   1290100
241500,	   2930300,	   1725400,	   2645900,	   4665600,	   1290100
241600,	   3114100,	   1709400,	   2645900,	   4740100,	   1309800
241700,	   3052700,	   1787900,	   2644600,	   4720100,	   1325600
241800,	   3029100,	   1614100,	   2564500,	   5339100,	   1293500
241900,	   2935700,	   1730300,	   2601300,	   4786400,	   1392600
242000,	   2930900,	   1586500,	   2466900,	   4845900,	   2025200
242100,	   2898800,	   1725900,	   2522000,	   4714100,	   1396700
242200,	   3400900,	   1666000,	   2570500,	   4934200,	   1327800
242300,	   2937400,	   1861900,	   2630200,	   4720200,	   1478300
242400,	   2874000,	   1717600,	   2737600,	   4792800,	   1325200
242500,	   3101400,	   1616500,	   2445600,	   5130300,	   1296000
242600,	   2908400,	   1589800,	   2642500,	   4703900,	   1340600
242700,	   3141700,	   1632500,	   2493000,	   5056300,	   1316100
242800,	   2950100,	   1661200,	   2531400,	   4687000,	   1379800
242900,	   3018600,	   1597900,	   2569800,	   4771100,	   1298100
243000,	   3202200,	   1584500,	   2592200,	   4695800,	   1298700
243100,	   3232200,	   1856300,	   2463300,	   4996700,	   1387200
243200,	   2884000,	   1662500,	   2805500,	   4661600,	   1336200
243300,	   3229800,	   1628100,	   2457100,	   4999500,	   1334800
243400,	   2919900,	   1788900,	   2578700,	   4848000,	   1425500
243500,	   2892800,	   1666900,	   2524300,	   4937200,	   1314500
243600,	   3005700,	   1771500,	   2487700,	   4870900,	   1536900
243700,	   3152400,	   1614600,	   2468400,	   4895500,	   1358700
243800,	   3374900,	   1660000,	   2455300,	   4807500,	   1383400
243900,	   2981000,	   1979000,	   2776000,	   4711600,	   1301900
244000,	   3100200,	   1600300,	   2703600,	   4864300,	   1304800
244100,	   2996800,	   1593200,	   2541300,	   5130400,	   1341400
244200,	   3077100,	   1676800,	   2519300,	   5182400,	   1342500
244300,	   3000600,	   1687700,	   2617600,	   4824600,	   1573500
244400,	   3140400,	   1666000,	   2566400,	   4952300,	   1377600
244500,	   3146500,	   2267800,	   2629900,	   4797900,	   1446700
244600,	   3506400,	   1730500,	   2656100,	   4734800,	   1307600
244700,	   3038500,	   1702200,	   2463300,	   4961000,	   1307000
244800,	   3007100,	   1956800,	   2619100,	   4794200,	   1378900
244900,	   3129700,	   1619600,	   2607300,	   5091600,	   1489800
245000,	   2975300,	   1681900,	   2901500,	   4816000,	   1375200
245100,	   3544400,	   1647600,	   2620200,	   5013900,	   1341500
245200,	   2998500,	   1840800,	   2721600,	   5499000,	   1444200
245300,	   3080700,	   1652800,	   2740500,	   4883700,	   1415400
245400,	   3139900,	   1660600,	   2587200,	   5638200,	   1331300
245500,	   3071700,	   1713100,	   2529800,	   4688000,	   1559200
245600,	   2911800,	   1614500,	   2473300,	   4917000,	   1312700
245700,	   3491800,	   1718300,	   2697700,	   4783400,	   1489400
245800,	   3156300,	   2074100,	   2801100,	   4717700,	   1315600
245900,	   3168500,	   1636600,	   2799900,	   4950500,	   1347800
246000,	   2919900,	   1708200,	   2642600,	   4844000,	   1346200
246100,	   3086400,	   1614600,	   2592600,	   5215500,	   1347400
246200,	   2944100,	   1787800,	   2523000,	   5046100,	   1433700
246300,	   2921600,	   1676400,	   2516800,	   5336700,	   1399000
246400,	   3034800,	   1764200,	   2486500,	   4868100,	   1553200
246500,	   2922300,	   1617600,	   2954800,	   4695600,	   1311400
246600,	   3489200,	   1644000,	   2489700,	   4984300,	   1316300
246700,	   3039000,	   1634000,	   2550300,	   4876900,	   1319600
246800,	   3242700,	   1663700,	   2715800,	   4951600,	   1367700
246900,	   2945400,	   1732600,	   2833300,	   4753900,	   1439100
247000,	   3124400,	   1614500,	   3143200,	   4787500,	   1321100
247100,	   2967600,	   1826100,	   2785300,	   5040300,	   1320700
247200,	   2930800,	   1616400,	   2871400,	   5403400,	   1316500
247300,	   3133300,	   1678200,	   2738900,	   5846300,	   1647700
247400,	   3166700,	   1749000,	   2676100,	   5401500,	   1327000
247500,	   3150000,	   1732600,	   2490700,	   4719900,	   1498000
247600,	   2977000,	   1617200,	   2595800,	   4975700,	   1355700
247700,	   3777200,	   1618800,	   2568200,	   4989700,	   1353200
247800,	   3132000,	   1740200,	   2747600,	   4927900,	   1357700
247900,	   3377500,	   2211600,	   2668800,	   5013800,	   1408900
248000,	   3155300,	   2002600,	   2611300,	   5157400,	   1717800
248100,	   3344100,	   1699500,	   2888700,	   5247600,	   1392300
248200,	   3332400,	   1692700,	   2798900,	   5037000,	   1519600
248300,	   3013200,	   1732000,	   2763100,	   5256000,	   1526800
248400,	   3205400,	   1813300,	   2647100,	   5076900,	   1429700
248500,	   3142800,	   2076000,	   2639100,	   5652300,	   1328200
248600,	   2951800,	   1703300,	   2739700,	   5043700,	   1393900
248700,	   3095500,	   1689600,	   2582100,	   4825200,	   1434600
248800,	   3254600,	   1659800,	   2720800,	   4858500,	   1363500
248900,	   3342300,	   1632400,	   2533200,	   5026900,	   1451500
249000,	   3093200,	   1864200,	   2522600,	   4912600,	   1472600
249100,	   2992000,	   1729300,	   2545300,	   4884500,	   1329300
249200,	   3054900,	   1901200,	   3121900,	   4935300,	   1367700
249300,	   2988900,	   1626200,	   2859900,	   4958400,	   1333900
249400,	   3199000,	   1659500,	   2547500,	   5039300,	   1403500
249500,	   2991900,	   1643100,	   2660000,	   5099400,	   1333300
249600,	   3095500,	   1634000,	   2627600,	   4886600,	   1462700
249700,	   3256900,	   1739000,	   2520100,	   4917700,	   1510300
249800,	   3678800,	   1839700,	   2796000,	   5255200,	   1450800
249900,	   3414100,	   1824600,	   2612300,	   4886300,	   1336700
250000,	   3094200,	   1633700,	   2734800,	   4818700,	   1367400
250100,	   3563300,	   1683300,	   2567500,	   4870700,	   1410500
250200,	   2999900,	   1910600,	   2545300,	   4896300,	   1680300
250300,	   2980800,	   1640000,	   2950900,	   4836400,	   1335900
250400,	   3364000,	   1633600,	   2596600,	   4934800,	   1337800
250500,	   3075200,	   1674600,	   2763900,	   5223100,	   1341500
250600,	   3080200,	   1668400,	   2663900,	   4977200,	   1340600
250700,	   2976800,	   1685100,	   2622300,	   5351700,	   1415500
250800,	   3083600,	   1777900,	   2650000,	   5117700,	   1432400
250900,	   3119800,	   1754700,	   2639100,	   5034900,	   1441300
251000,	   3522100,	   1649300,	   2650100,	   4783300,	   1338100
251100,	   3245200,	   1640700,	   2549500,	   4927600,	   1347700
251200,	   2985500,	   1921000,	   2753800,	   5616000,	   1537700
251300,	   3274200,	   1969100,	   3406100,	   5195200,	   1634800
251400,	   3472500,	   1762200,	   3004800,	   4890700,	   1341800
251500,	   3073500,	   1718900,	   2795600,	   5106300,	   1420900
251600,	   3057500,	   1721400,	   2777900,	   4980800,	   1392500
251700,	   3231200,	   1647900,	   2586500,	   5010400,	   1386400
251800,	   3152100,	   1683100,	   2593000,	   5046200,	   1445300
251900,	   3049600,	   1644700,	   2608900,	   5126500,	   1347200
252000,	   3060700,	   1759300,	   2724000,	   4833100,	   1832700
252100,	   3115400,	   1734400,	   2961000,	   5165900,	   1461400
252200,	   3294900,	   1687900,	   2608400,	   5063500,	   1461900
252300,	   3959900,	   1781400,	   2644100,	   5147200,	   1482900
252400,	   3180600,	   1820800,	   2625200,	   5078600,	   1453900
252500,	   3411800,	   1652400,	   2544400,	   5042700,	   1349100
252600,	   3078200,	   1686400,	   2574300,	   4813700,	   1347800
252700,	   3145700,	   1773200,	   3130400,	   5126200,	   1351200
252800,	   3029800,	   1776100,	   3083800,	   5093800,	   1483900
252900,	   3192700,	   1740100,	   2910800,	   5183000,	   1353400
253000,	   3083000,	   1654000,	   2550700,	   5277000,	   1351900
253100,	   3003300,	   1872000,	   2604600,	   5342300,	   1433900
253200,	   3003200,	   1652800,	   2555100,	   5369200,	   1618300
253300,	   3296300,	   1703700,	   2576000,	   4933500,	   1747900
253400,	   3084200,	   1900700,	   2649100,	   4872600,	   1388200
253500,	   3193600,	   1652900,	   2722400,	   4962200,	   1355100
253600,	   3227100,	   1896400,	   2582200,	   4924000,	   1460400
253700,	   3008200,	   1944200,	   2595000,	   5068900,	   1358100
253800,	   3150400,	   1731600,	   3081100,	   4955100,	   1526700
253900,	   3009700,	   1689400,	   2781700,	   4905900,	   1421000
254000,	   3209400,	   1844200,	   2647300,	   5374300,	   1387800
254100,	   3299400,	   1854000,	   2626300,	   5166500,	   1359100
254200,	   3014600,	   1660100,	   2913700,	   5247000,	   1358000
254300,	   3157100,	   1693100,	   2560200,	   5155400,	   1525800
254400,	   3041100,	   1998300,	   2652900,	   5271200,	   1497500
254500,	   3587900,	   1703900,	   2974500,	   5228200,	   1434300
254600,	   3226400,	   1729100,	   2814400,	   5246500,	   1462500
254700,	   3438400,	   1766300,	   2524100,	   4856100,	   1457400
254800,	   3305300,	   1680700,	   2567600,	   4962800,	   1361400
254900,	   3269700,	   1807000,	   3043600,	   4953500,	   1362300
255000,	   3110100,	   1664500,	   2722400,	   4922100,	   1361800
255100,	   3418700,	   1669100,	   2645400,	   5212800,	   1363300
255200,	   3097200,	   1804600,	   2574500,	   5296500,	   1468500
255300,	   3100100,	   1666200,	   2718400,	   5158700,	   1492800
255400,	   3122100,	   1665100,	   2737400,	   5278200,	   1366100
255500,	   3184300,	   1826900,	   2582600,	   4935700,	   1584800
255600,	   3256800,	   1789100,	   2624900,	   4947600,	   1366300
255700,	   3306700,	   1704800,	   2688700,	   5048800,	   1400500
255800,	   3033000,	   1819700,	   2701900,	   5026400,	   1397500
255900,	   3225200,	   1674400,	   2754200,	   5087000,	   1371200
256000,	   3134100,	   1782600,	   2970200,	   5076600,	   1452900
256100,	   3109500,	   1670300,	   2707900,	   4947500,	   1369000
256200,	   3387000,	   1699100,	   2591200,	   5438500,	   1369500
256300,	   3038700,	   1959900,	   2579600,	   5256300,	   1438700
256400,	   3037300,	   1707200,	   2752900,	   5078300,	   1370700
256500,	   3182400,	   1673800,	   2627500,	   5185400,	   1412100
256600,	   3110300,	   1678600,	   2719100,	   5204100,	   1439900
256700,	   3307400,	   1675200,	   2636800,	   5028500,	   1408200
256800,	   3375000,	   1793600,	   2585600,	   4922000,	   1483100
256900,	   3560600,	   1753200,	   2730000,	   4944100,	   1371400
257000,	   3183700,	   1919100,	   2602000,	   5017500,	   1369900
257100,	   3125900,	   1677200,	   2984700,	   4974000,	   1461600
257200,	   3051200,	   1910100,	   2793600,	   5114200,	   1373500
257300,	   3249100,	   1795200,	   2617700,	   5517500,	   1737400
257400,	   3102800,	   1683900,	   2711700,	   5224900,	   1421000
257500,	   3275100,	   1680500,	   2594600,	   5391400,	   1381500
257600,	   3196300,	   1786200,	   2676000,	   5050100,	   1483800
257700,	   3174000,	   1697600,	   2624800,	   5039700,	   1893000
257800,	   3187300,	   1792200,	   2619600,	   5141900,	   1496500
257900,	   3058900,	   1751500,	   3011800,	   4934300,	   1449700
258000,	   3672300,	   1733400,	   2598700,	   5178700,	   1379000
258100,	   3359800,	   1867600,	   2597200,	   5007800,	   1483600
258200,	   3132000,	   2107800,	   2732400,	   4960600,	   1496900
258300,	   3197200,	   1726200,	   2776600,	   5047500,	   1379700
258400,	   3795000,	   1685700,	   3108200,	   5050600,	   1451400
258500,	   3098600,	   1700600,	   2874600,	   5062300,	   1378200
258600,	   3136400,	   1802400,	   2736000,	   5333000,	   1385900
258700,	   3072500,	   1687900,	   2792100,	   5859200,	   1504400
258800,	   3352600,	   1823500,	   2729600,	   5414800,	   1819000
258900,	   3428600,	   1820700,	   2820300,	   6699800,	   1639000
259000,	   3319900,	   1831300,	   2852500,	   5707900,	   1396700
259100,	   3136500,	   1743700,	   2961200,	   5995900,	   1500700
259200,	   3225100,	   1769600,	   3107800,	   5528200,	   1616600
259300,	   3202900,	   1761300,	   2627800,	   5209700,	   1442900
259400,	   3111600,	   1713800,	   2695800,	   5359800,	   1533200
259500,	   3186800,	   1694900,	   2822400,	   5227400,	   1384800
259600,	   3154100,	   1907900,	   2704500,	   5148800,	   1547400
259700,	   3263200,	   1764900,	   2978200,	   5130100,	   1638700
259800,	   3435900,	   1784200,	   2754600,	   5387800,	   1439600
259900,	   3463900,	   1748500,	   2649400,	   5214000,	   1465500
260000,	   3183200,	   1774300,	   2615100,	   5165900,	   1494300
260100,	   3086900,	   2172700,	   2622600,	   5073400,	   1457700
260200,	   3331100,	   1977600,	   3081200,	   5032900,	   1428900
260300,	   3242300,	   1702300,	   2968100,	   5003800,	   1392600
260400,	   3155900,	   1975600,	   2705800,	   5037400,	   1390600
260500,	   3128300,	   1774800,	   2765700,	   5649400,	   1391700
260600,	   3086700,	   1706200,	   2777400,	   5540800,	   1398800
260700,	   3241700,	   1704000,	   2642700,	   5693200,	   1433000
260800,	   3389400,	   1912700,	   2643000,	   5160400,	   1398100
260900,	   3140900,	   1705300,	   2678100,	   5118600,	   1591400
261000,	   3133300,	   1722400,	   2689600,	   5060100,	   1501300
261100,	   3242000,	   1707000,	   2714600,	   4976200,	   1443800
261200,	   3578500,	   1795300,	   2673900,	   5088000,	   1395500
261300,	   3334500,	   1755900,	   2861400,	   5117700,	   1479100
261400,	   3115700,	   2365500,	   2719000,	   5196000,	   1397000
261500,	   3400600,	   1788700,	   2655700,	   5109000,	   1397600
261600,	   3252700,	   1777400,	   2782600,	   5247900,	   1397500
261700,	   3106200,	   1706300,	   2817900,	   5087700,	   1476600
261800,	   3289500,	   1719800,	   2663400,	   5379400,	   1433600
261900,	   3279100,	   1770700,	   2793000,	   5419400,	   1434000
262000,	   3263000,	   1923700,	   2772700,	   5236200,	   1442800
262100,	   3155700,	   1716100,	   2882600,	   5373300,	   1402700
262200,	   3197000,	   1769500,	   2681200,	   5175200,	   1807100
262300,	   3107400,	   1712300,	   2759700,	   5201100,	   1520700
262400,	   3327600,	   1745100,	   2646400,	   5256000,	   1472900
262500,	   3455400,	   1783100,	   2680500,	   5125600,	   1442300
262600,	   3213900,	   1814300,	   2796700,	   5011200,	   1471400
262700,	   3569500,	   1718500,	   2658400,	   5128000,	   1404000
262800,	   3117100,	   2271900,	   2680600,	   5012700,	   1581500
262900,	   3145800,	   1717400,	   3306400,	   5111600,	   1410700
263000,	   3194600,	   1763200,	   2797800,	   5173500,	   1406600
263100,	   3772400,	   1749300,	   3106800,	   5218900,	   1515100
263200,	   3117800,	   1718200,	   2811300,	   5250100,	   1409500
263300,	   3481100,	   1752000,	   2657600,	   5739000,	   1492700
263400,	   3125400,	   1753400,	   2709400,	   5108700,	   1440500
263500,	   3235300,	   1723000,	   2665400,	   5728600,	   1409000
263600,	   3194600,	   1878800,	   2829700,	   5352600,	   1447700
263700,	   3321500,	   1937700,	   2921900,	   5235500,	   1889700
263800,	   3153600,	   1811000,	   2979800,	   5048400,	   1539100
263900,	   3305300,	   1720900,	   2794600,	   5124300,	   1411300
264000,	   3403600,	   1774700,	   2851000,	   5251000,	   1538400
264100,	   3242500,	   1723600,	   2660800,	   5316800,	   1445200
264200,	   4026700,	   1971100,	   2723500,	   5174000,	   1581100
264300,	   3202500,	   1820300,	   2782500,	   5086600,	   1440500
264400,	   3339700,	   1767200,	   3321500,	   5026100,	   1414000
264500,	   3385600,	   1728000,	   2748500,	   5143800,	   1414900
264600,	   3138600,	   1770500,	   3083700,	   5055700,	   1487200
264700,	   3141800,	   1810400,	   3139800,	   5119800,	   1498600
264800,	   3686800,	   1726800,	   2927600,	   5568500,	   1419900
264900,	   3145000,	   1950600,	   2668800,	   5681700,	   1440300
265000,	   3143200,	   1733900,	   2733600,	   5516500,	   1417800
265100,	   3184500,	   1800500,	   2638300,	   5205600,	   1510600
265200,	   3478700,	   1881600,	   2665600,	   5314000,	   1682800
265300,	   3161700,	   1811800,	   2714800,	   5207000,	   1508500
265400,	   3472000,	   1731300,	   2676300,	   5264700,	   1417500
265500,	   3540000,	   1780900,	   2728800,	   5094000,	   1445300
265600,	   3358300,	   1817100,	   2934600,	   5280500,	   1476900
265700,	   3371900,	   1946500,	   2841800,	   5439900,	   1502900
265800,	   3256700,	   1908900,	   2799500,	   5332300,	   1543000
265900,	   3366100,	   2229200,	   2776200,	   5094600,	   1540800
266000,	   3289900,	   1778700,	   3018700,	   5465900,	   1456200
266100,	   3459400,	   1857600,	   3250700,	   5390300,	   1662600
266200,	   3310400,	   1879500,	   2902400,	   5408900,	   1601000
266300,	   3366500,	   1856700,	   3053000,	   5415300,	   1425100
266400,	   3400200,	   1770200,	   2939500,	   5224900,	   1423300
266500,	   3366700,	   1904500,	   2683900,	   5544200,	   1492500
266600,	   3186600,	   1913100,	   3046700,	   7254900,	   1471900
266700,	   3585600,	   1841000,	   3207300,	   5597400,	   1580500
266800,	   3411500,	   1965200,	   2829200,	   6228300,	   1542600
266900,	   3419000,	   2010900,	   3371200,	   5426100,	   1421000
267000,	   3267700,	   1861000,	   3160600,	   5168200,	   1430500
267100,	   3311600,	   1767100,	   2781000,	   5499000,	   1426800
267200,	   3309800,	   1755400,	   2697200,	   6061300,	   1427700
267300,	   3879700,	   1746600,	   2728000,	   5351600,	   1428600
267400,	   3236800,	   1757500,	   2779900,	   5729900,	   1501000
267500,	   3169400,	   1753400,	   2769500,	   5887100,	   1525800
267600,	   3533900,	   1747000,	   2705800,	   5810500,	   1547800
267700,	   3254200,	   1854300,	   2739500,	   5231900,	   1504000
267800,	   3395300,	   1749400,	   2699100,	   5599600,	   1436700
267900,	   3292200,	   1753300,	   2704800,	   5526900,	   1447300
268000,	   3270200,	   1982300,	   2710300,	   5399500,	   1448800
268100,	   3174500,	   1804900,	   3019700,	   5098900,	   1693800
268200,	   3297400,	   1767000,	   2674000,	   5349400,	   1432100
268300,	   3542200,	   1804100,	   2670400,	   5518800,	   1433000
268400,	   3355500,	   1807200,	   2787900,	   5371300,	   1432700
268500,	   3823300,	   1751200,	   2742500,	   5331500,	   1432200
268600,	   3455600,	   1758500,	   2675300,	   5191600,	   1572100
268700,	   3877800,	   1759700,	   2823000,	   5133900,	   1508700
268800,	   3496800,	   1769600,	   2722800,	   5238700,	   1439700
268900,	   3244900,	   2144900,	   2745200,	   5196800,	   1434400
269000,	   3238800,	   1913200,	   3040400,	   5147800,	   1437700
269100,	   3269100,	   1799300,	   3610500,	   5198300,	   1441800
269200,	   3294600,	   1774200,	   2842500,	   5480100,	   1442300
269300,	   3197900,	   1824600,	   2775400,	   5536800,	   1511800
269400,	   3968900,	   1759500,	   2817500,	   5207900,	   1441300
269500,	   3269300,	   1757700,	   2767000,	   5513300,	   1640100
269600,	   4382500,	   2203800,	   2942700,	   5491400,	   1702900
269700,	   3271000,	   1836900,	   2832600,	   5614000,	   1533700
269800,	   3337300,	   1796600,	   2716700,	   5384300,	   1442300
269900,	   3328200,	   1761500,	   2839200,	   5460900,	   1514200
270000,	   3404600,	   1990000,	   2797600,	   5594800,	   1445800
270100,	   3302000,	   1904500,	   2714300,	   5586200,	   1545700
270200,	   3217900,	   1852900,	   2712800,	   5523300,	   1521100
270300,	   3247300,	   1920000,	   3120100,	   5664200,	   1538300
270400,	   3207500,	   1765200,	   2701200,	   5590700,	   1466500
270500,	   3279000,	   1855300,	   2711200,	   5281800,	   1670400
270600,	   3219500,	   1765500,	   2810300,	   5362400,	   1656600
270700,	   3207400,	   1812100,	   2871400,	   5156300,	   1939800
270800,	   3476400,	   1920900,	   2736900,	   5358600,	   1568000
270900,	   3906700,	   1774400,	   2693100,	   5363100,	   1460100
271000,	   3774800,	   1847700,	   2738600,	   5313800,	   1445200
271100,	   3873000,	   1964400,	   2815200,	   5166300,	   1529700
271200,	   3615100,	   1887900,	   2746700,	   5380500,	   1482200
271300,	   3517600,	   1885000,	   2950300,	   5444300,	   1487200
271400,	   3783500,	   1829100,	   2981500,	   5312100,	   1557300
271500,	   3844800,	   1772500,	   2901000,	   5255100,	   1454000
271600,	   3861400,	   1771700,	   2780100,	   5432300,	   1449200
271700,	   3632900,	   1797700,	   2748000,	   5836600,	   1804500
271800,	   3760400,	   2104400,	   3275100,	   5832200,	   1664000
271900,	   3901200,	   1895900,	   2816100,	   5351100,	   1456800
272000,	   3905400,	   1774200,	   2749000,	   5452000,	   1453200
272100,	   3416800,	   1776500,	   2814000,	   5336200,	   1455700
272200,	   3293100,	   2082700,	   2752700,	   5283400,	   1758400
272300,	   3235300,	   1921100,	   2852200,	   5182200,	   1456500
272400,	   3528700,	   2426800,	   2736100,	   5299600,	   1466100
272500,	   3395300,	   2337400,	   2886500,	   5282800,	   1455700
272600,	   3319300,	   2286600,	   2923100,	   5286300,	   1456900
272700,	   3269300,	   1861600,	   2994900,	   5250100,	   1455900
272800,	   3314500,	   1829300,	   2856800,	   5263800,	   1457000
272900,	   3458400,	   1869800,	   3054300,	   5335500,	   1562200
273000,	   3306000,	   1788100,	   3298200,	   5489100,	   1459700
273100,	   3375700,	   1860900,	   2841200,	   5458300,	   1528900
273200,	   3271200,	   1842600,	   2754200,	   5910600,	   1460300
273300,	   3238200,	   1886500,	   2880300,	   5311000,	   1605900
273400,	   3383500,	   1840500,	   2836200,	   5764700,	   1515400
273500,	   3398100,	   1912100,	   2825700,	   5496800,	   1566600
273600,	   4212300,	   1785000,	   2795400,	   5587300,	   1564500
273700,	   4137800,	   1980600,	   2920700,	   5456900,	   1465700
273800,	   3320200,	   1852900,	   2935500,	   5528000,	   1496200
273900,	   3483400,	   1920000,	   2835300,	   5469400,	   1464500
274000,	   3291000,	   1893600,	   3067000,	   5753100,	   1500100
274100,	   3328700,	   1900700,	   2935800,	   5472100,	   1520800
274200,	   3392600,	   1822300,	   2928100,	   6033700,	   1541000
274300,	   3324400,	   1803300,	   2748800,	   5542100,	   1463200
274400,	   3387500,	   1882500,	   2773000,	   5683900,	   1516700
274500,	   3260000,	   1845500,	   2873200,	   5492700,	   1601900
274600,	   3259200,	   1869700,	   2812100,	   5887300,	   1548400
274700,	   3388400,	   1849000,	   2807200,	   5635900,	   1608200
274800,	   3257800,	   1976200,	   2766800,	   5527700,	   1576400
274900,	   3501600,	   1797800,	   2923900,	   5566800,	   1468600
275000,	   3758500,	   1861100,	   2736700,	   5598300,	   1471500
275100,	   3408800,	   1796300,	   2811200,	   5525400,	   1472400
275200,	   3330700,	   2059400,	   2852300,	   5582300,	   1545700
275300,	   3265700,	   1890700,	   3209700,	   5288300,	   1513300
275400,	   3395500,	   1830700,	   2860400,	   5508300,	   1677700
275500,	   3299500,	   1900400,	   2925800,	   5539100,	   1531100
275600,	   3331300,	   1796800,	   2923500,	   5510200,	   1502300
275700,	   3826900,	   1866800,	   2846500,	   5391300,	   1542100
275800,	   3630200,	   1834500,	   2787000,	   5637500,	   1472500
275900,	   3821900,	   1895500,	   2691100,	   5663600,	   1543600
276000,	   3387700,	   1895900,	   3019800,	   5485700,	   1591300
276100,	   3882300,	   1869200,	   2929300,	   5699900,	   1683200
276200,	   3658000,	   1836900,	   2886500,	   5369400,	   1476300
276300,	   3881200,	   1873900,	   2787000,	   5501400,	   1476700
276400,	   3394300,	   2514400,	   2785600,	   5245500,	   1555000
276500,	   3664600,	   1837800,	   2821100,	   5314100,	   1480500
276600,	   3459900,	   2048600,	   2807700,	   5355100,	   1549400
276700,	   3278500,	   2083800,	   2961000,	   5529800,	   1480800
276800,	   3278700,	   1984800,	   2989600,	   5251300,	   1554300
276900,	   3325300,	   2077800,	   2939500,	   5297400,	   1480900
277000,	   3397800,	   1959300,	   2806200,	   5453900,	   1582400
277100,	   3329100,	   2613600,	   2814200,	   5502900,	   1482300
277200,	   3323400,	   1914600,	   2867600,	   5569900,	   1558000
277300,	   3284400,	   1954900,	   2969600,	   5527700,	   1482400
277400,	   3394300,	   1807100,	   2918200,	   5401400,	   1736500
277500,	   3290800,	   1918400,	   3133000,	   5337800,	   1881900
277600,	   3447900,	   1837200,	   2947000,	   5324700,	   1482400
277700,	   3480900,	   1811400,	   3051400,	   5427100,	   1484700
277800,	   4293000,	   1812600,	   2906100,	   5419000,	   1484900
277900,	   3449300,	   1942100,	   3210500,	   5420000,	   1524200
278000,	   3294800,	   1883900,	   2891200,	   5356800,	   1487100
278100,	   3366900,	   1859600,	   2960000,	   5725900,	   1502200
278200,	   3302400,	   1888000,	   3075400,	   5625900,	   1487600
278300,	   3366700,	   1824100,	   2968900,	   5659300,	   1614200
278400,	   3304200,	   1815300,	   2815400,	   5528400,	   1484400
278500,	   3434500,	   1817000,	   2769300,	   5652700,	   1491600
278600,	   3304500,	   1889100,	   2846000,	   5748500,	   1490700
278700,	   3338200,	   1828800,	   2888900,	   5685600,	   1686800
278800,	   3305700,	   1834400,	   2843400,	   5622900,	   1531600
278900,	   3577100,	   1853500,	   2807300,	   6056400,	   1602900
279000,	   3429100,	   1898400,	   2848600,	   5800500,	   1628400
279100,	   3744100,	   1833300,	   2896100,	   5449900,	   1493900
279200,	   3537100,	   1820900,	   2855500,	   5739500,	   1490500
279300,	   3424200,	   1863400,	   2900700,	   5654900,	   1604200
279400,	   3451800,	   1971500,	   2785700,	   5437100,	   1490600
279500,	   3315400,	   1918500,	   3078800,	   5839900,	   1599000
279600,	   3347100,	   1857900,	   3039100,	   5587800,	   1529800
279700,	   3454000,	   1860300,	   2990900,	   5593300,	   1566100
279800,	   3317800,	   1891700,	   2807700,	   5951900,	   1495400
279900,	   4005300,	   2046600,	   2807000,	   5989900,	   1539100
280000,	   3324900,	   1826400,	   3000900,	   5514400,	   1591700
280100,	   3434300,	   1832600,	   2864900,	   5873400,	   1499100
280200,	   3503500,	   1828300,	   2929800,	   5457600,	   1496700
280300,	   3438800,	   1999400,	   2818200,	   5925800,	   1503400
280400,	   3320500,	   1880100,	   3007400,	   5464100,	   1701800
280500,	   3489500,	   1829700,	   3047000,	   5833100,	   1543200
280600,	   3458800,	   1899200,	   2867200,	   5836400,	   1622600
280700,	   3625600,	   1828700,	   2951400,	   5769300,	   1538500
280800,	   3832400,	   1873600,	   2846500,	   5844300,	   1501300
280900,	   3369000,	   1936600,	   3138700,	   5661700,	   1649900
